FALSE_DATA,ageAtBirth,ageAtQ,ethnicity,marital,rural,edu,occClass,income,imd,home,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,42,73,White,Married,Urban,A level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Climate,Other,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,No,NA,NA,NA,NA
FALSE_DATA,38,68,White,Married,Urban,Degree,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",No,No,Climate,Other,No,No,Other,No,Climate,Climate,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,40,70,White,Married,Urban,A level,III (manual),100 - 199,Quintile 3,Council/HA,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for all of it",Yes,Other,No,No,No,No,No,No,Other,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,27,58,White,Never married,Urban,A level,III (manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,No,No,No,No,ClimateOther,Other,No,No,No,No,No,No,No,No,No,1,1
FALSE_DATA,43,73,White,Married,Rural,Degree,I,>400,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Climate,Climate,No,No,Climate,No,No,Climate,Climate,No,No,No,No,No,No,No,No,Other,5,4
FALSE_DATA,32,61,White,Married,Urban,O level,III (non-manual),100 - 199,Quin. 5/Most deprived,Owned/Mortgaged,No,None,None,Regular,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Other,ClimateOther,Climate,ClimateOther,No,No,Other,No,NA,No,9,6
FALSE_DATA,32,63,White,Married,Urban,A level,III (non-manual),300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,Climate,Other,Other,Climate,Climate,No,Other,Climate,Climate,Climate,Other,No,No,Climate,No,No,NA,Climate,8,7
FALSE_DATA,30,60,White,Married,Urban,CSE/None,IV/V,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Other,No,No,No,Climate,Other,Other,Other,No,No,No,No,No,No,No,NA,No,1,0
FALSE_DATA,32,61,White,Married,Urban,O level,II,200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Regular,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Climate,Climate,Climate,Climate,No,No,Other,Climate,Climate,Climate,No,No,Other,No,No,No,NA,NA,NA,NA
FALSE_DATA,26,56,White,Sep/Div/Widow,Urban,A level,III (manual),200 - 299,Quintile 2,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes maybe,Not very concerned,"Yes, for some of it",Yes,No,Other,No,No,Other,No,No,Other,Other,No,No,No,Climate,Other,No,NA,NA,NA,NA,NA
FALSE_DATA,33,63,White,Married,Urban,Degree,II,>400,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,No,Climate,Climate,No,Other,Climate,Climate,Other,Other,No,No,No,Other,No,No,NA,NA,NA
FALSE_DATA,33,63,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",No,No,Climate,No,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,30,60,White,Married,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Climate,Climate,Climate,Climate,Climate,Other,Other,Climate,No,No,Other,No,No,No,No,No,No,ClimateOther,7,6
FALSE_DATA,27,56,White,Married,Urban,O level,IV/V,100 - 199,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Definitely not,Not very concerned,"Yes, for some of it",No,No,Other,Other,Other,Climate,No,Other,Other,No,Other,No,No,No,No,Climate,No,NA,Climate,3,2
FALSE_DATA,33,63,White,Never married,Urban,A level,III (non-manual),300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,No,No,Climate,No,Climate,Climate,No,No,No,No,No,No,No,Other,6,6
FALSE_DATA,32,61,White,Married,Rural,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,Other,No,No,No,Other,No,No,Other,No,Other,No,No,Other,No,No,No,No,No,0,0
FALSE_DATA,30,61,White,Married,Urban,A level,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,Climate,Other,Climate,ClimateOther,No,No,Climate,No,No,Other,No,No,No,No,No,NA,Other,4,3
FALSE_DATA,30,60,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes probably,Not very concerned,"Yes, for some of it",No,No,No,No,No,Other,No,No,Climate,No,No,No,No,No,No,No,No,No,No,1,1
FALSE_DATA,48,77,White,Married,Urban,Vocational,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,No,No,Other,Climate,Climate,Climate,No,No,No,No,Climate,No,NA,No,7,7
FALSE_DATA,28,58,White,Married,Rural,Degree,III (non-manual),>400,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Other,Climate,Climate,Climate,ClimateOther,No,No,Other,No,No,NA,ClimateOther,10,8
FALSE_DATA,35,66,White,Never married,Urban,A level,IV/V,200 - 299,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes maybe,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,No,Other,No,Other,No,Climate,No,Climate,No,No,Other,No,No,No,No,ClimateOther,4,4
FALSE_DATA,25,56,White,Married,Rural,CSE/None,III (manual),300 - 399,Quin. 1/Least deprived,Other,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Other,Other,No,No,No,Climate,Climate,Climate,No,No,Other,Other,No,No,No,No,5,5
FALSE_DATA,29,59,White,Married,Urban,Degree,I,>400,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",No,No,Climate,No,Other,Other,No,No,ClimateOther,ClimateOther,No,Other,No,No,Other,No,No,No,Other,3,3
FALSE_DATA,30,60,White,Married,Rural,A level,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,Other,Climate,Climate,Climate,Climate,No,Climate,No,No,Climate,No,No,No,10,8
FALSE_DATA,47,77,White,Married,Urban,O level,II,200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,Other,Other,Other,Other,No,No,Other,Other,Other,NA,No,No,No,Other,No,No,NA,No,NA,NA
FALSE_DATA,29,59,White,Married,Urban,Degree,III (non-manual),>400,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Other,No,ClimateOther,No,No,Climate,Other,Other,Climate,No,No,Other,No,NA,No,No,No,NA,NA
FALSE_DATA,32,62,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,No,No,Climate,No,Climate,Climate,No,No,No,No,No,No,NA,ClimateOther,8,8
FALSE_DATA,29,58,White,Married,Urban,A level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for some of it",No,No,Other,Other,No,No,No,No,Other,No,No,No,Other,No,No,No,No,NA,No,0,0
FALSE_DATA,30,59,White,Married,Urban,CSE/None,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Definitely not,Not very concerned,"Yes, for some of it",No,No,Climate,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,No,No,No,No,8,7
FALSE_DATA,26,56,White,Married,Rural,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Probably not,Not at all concerned,"Yes, for most of it",No,No,Other,Other,No,No,No,Other,Other,Climate,Climate,No,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,32,62,White,Married,Urban,A level,III (manual),>400,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,Other,Climate,Other,Climate,Other,Other,Other,Other,Climate,Other,No,No,No,Climate,No,NA,No,4,3
FALSE_DATA,30,61,White,Married,Rural,A level,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Agnostic,Yes definitely,Not at all concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Other,No,No,Climate,Climate,Climate,No,No,Other,Other,No,No,NA,ClimateOther,8,8
FALSE_DATA,27,56,White,Married,Rural,O level,II,200 - 299,Quintile 2,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,ClimateOther,Other,No,No,No,No,No,ClimateOther,No,No,Other,No,No,Climate,No,No,Other,4,4
FALSE_DATA,36,66,White,Married,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Climate,Climate,Climate,Other,Climate,Climate,Other,Climate,Climate,Climate,No,No,No,Climate,No,No,No,NA,NA,NA
FALSE_DATA,27,57,White,Married,Urban,O level,IV/V,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Other,Climate,Other,No,Other,Climate,No,No,No,No,No,ClimateOther,No,No,NA,No,4,4
FALSE_DATA,29,59,White,Married,Urban,Vocational,II,300 - 399,Quintile 3,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes maybe,Not at all concerned,"Yes, for some of it",No,No,Other,Other,No,No,No,Other,Other,Other,Other,Other,No,No,Other,No,No,NA,No,0,0
FALSE_DATA,30,60,White,Married,Urban,Degree,IV/V,300 - 399,Quintile 4,Rented,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,No,Other,No,No,No,No,Other,Other,Other,Other,No,No,Climate,No,No,No,No,No,1,0
FALSE_DATA,39,69,White,Married,Urban,Degree,I,>400,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Regular,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,Other,Climate,Other,No,Other,Other,Other,Climate,Climate,No,No,No,Climate,Climate,No,No,No,No,5,4
FALSE_DATA,43,72,White,Married,Urban,Degree,II,100 - 199,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",No,Climate,Climate,ClimateOther,No,Climate,No,No,Climate,Climate,Climate,ClimateOther,No,Other,No,No,No,No,Other,8,6
FALSE_DATA,32,63,White,Married,Rural,Degree,I,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Other,Climate,No,No,No,Other,Other,Other,Other,No,No,No,No,No,No,No,Other,1,1
FALSE_DATA,30,60,White,Married,Urban,Degree,IV/V,300 - 399,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Other,Climate,No,No,No,Climate,Climate,Climate,No,No,Other,Other,Climate,No,No,No,7,7
FALSE_DATA,32,61,White,Married,Rural,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Other,Other,No,Climate,Other,Other,Climate,Climate,Climate,No,No,Other,Other,No,No,No,No,4,3
FALSE_DATA,32,61,White,Married,Urban,O level,II,200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,Climate,10,8
FALSE_DATA,32,61,White,Sep/Div/Widow,Urban,O level,III (manual),200 - 299,Quintile 3,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,Other,Other,No,Other,No,No,Other,Other,No,No,No,No,No,No,Other,0,0
FALSE_DATA,36,66,White,Married,Rural,A level,III (manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,NA,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,Other,ClimateOther,Climate,Climate,Climate,Climate,No,No,Other,No,Climate,No,No,Other,9,8
FALSE_DATA,34,64,White,Never married,Rural,O level,II,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,Climate,Climate,Climate,Climate,Other,Climate,No,Climate,Other,Other,Climate,Climate,No,No,No,No,No,Climate,9,6
FALSE_DATA,31,62,White,Married,Urban,O level,III (manual),300 - 399,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,No,Other,Climate,Climate,Other,No,Other,Other,No,No,NA,Other,6,5
FALSE_DATA,30,59,White,Married,Urban,O level,II,200 - 299,Quintile 2,Owned/Mortgaged,NA,None,None,Regular,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,Climate,No,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,29,59,White,Married,Urban,A level,III (manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,Catholic,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for some of it",No,No,Other,Other,No,No,No,Climate,Climate,No,Climate,Other,Climate,Other,No,No,No,No,Other,4,3
FALSE_DATA,34,65,White,Married,Rural,Degree,I,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Other,Climate,Climate,Climate,No,Climate,No,Climate,Other,NA,No,12,8
FALSE_DATA,27,57,White,Married,Urban,A level,II,100 - 199,Quintile 2,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,Other,No,Other,No,No,No,No,Other,7,7
FALSE_DATA,29,58,White,Married,Urban,A level,III (manual),300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,No,No,No,No,No,No,Other,Other,No,Climate,No,No,No,No,No,No,No,1,0
FALSE_DATA,35,65,White,Married,Rural,A level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,Climate,Climate,Climate,Other,No,Climate,Other,Climate,No,No,Other,No,No,No,No,No,No,No,5,4
FALSE_DATA,28,59,White,Married,Urban,A level,II,300 - 399,Quintile 3,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",No,Other,Other,Other,Other,Other,No,Other,Climate,Climate,No,Other,No,Other,No,No,No,No,Other,2,2
FALSE_DATA,31,61,White,Married,Urban,CSE/None,III (manual),200 - 299,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,No,No,No,No,No,No,Climate,No,No,Other,No,No,No,No,No,No,No,1,1
FALSE_DATA,31,60,White,Married,Urban,O level,III (manual),100 - 199,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Other,Other,No,Climate,Climate,Climate,Other,No,No,Other,No,Climate,No,No,No,7,7
FALSE_DATA,31,61,White,Married,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Other,Climate,NA,Climate,No,No,Climate,Climate,Other,Climate,No,Other,No,No,No,No,Climate,NA,NA
FALSE_DATA,28,59,White,Married,Urban,Degree,III (manual),200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,NA,Other,Climate,Other,No,No,No,No,Other,Other,No,Climate,No,No,Other,No,NA,Other,NA,NA
FALSE_DATA,31,60,White,Married,Urban,Degree,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Other,Climate,Other,No,No,Climate,Other,Other,Climate,Climate,No,Other,No,No,No,No,ClimateOther,5,4
FALSE_DATA,31,61,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,No,No,No,No,Climate,ClimateOther,No,No,No,No,No,No,No,NA,No,4,4
FALSE_DATA,27,57,White,Married,Rural,Degree,II,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,No,Climate,Other,Climate,Climate,Climate,No,Other,No,No,Climate,No,No,Climate,10,9
FALSE_DATA,33,62,White,Married,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,NA,NA,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Other,Other,Climate,Climate,Climate,No,No,Climate,Climate,No,NA,ClimateOther,11,9
FALSE_DATA,32,62,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Rented,Yes,Christian,Catholic,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,No,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,NA,Other,8,8
FALSE_DATA,38,68,White,Married,Urban,A level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Other,Climate,Other,No,Climate,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,No,No,8,7
FALSE_DATA,24,54,White,Married,Urban,A level,III (manual),300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,No,No,No,No,No,Climate,Climate,No,Other,No,No,Other,No,No,No,No,3,3
FALSE_DATA,34,64,White,Married,Urban,A level,III (manual),100 - 199,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,No,10,7
FALSE_DATA,27,58,White,Married,Urban,O level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Probably not,Not very concerned,"Yes, for some of it",Not sure,Other,Other,No,No,Other,No,No,Other,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,26,55,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,No,No,No,Other,No,No,No,No,No,Other,No,No,Other,No,No,No,Other,0,0
FALSE_DATA,32,62,White,Married,Rural,Degree,I,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Yes,No,Climate,No,Other,Other,No,Other,Climate,Climate,No,No,No,Other,Other,No,No,NA,No,3,3
