FALSE_DATA,ageAtQ,sex,ethnicity,relationship,rural,edu,occClass,income,imd,home,politics_PCA1,politics_PCA2,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,29,Female,White,Yes,Urban,A level,Intermediate,>£2000,Quintile 3,Owned/Mortgaged,-0.2766898633927919,-1.0466285390518573,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,ClimateOther,7,7
FALSE_DATA,30,Male,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quintile 3,Owned/Mortgaged,-0.06791310027659614,-0.7121835504602971,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,Other,No,No,Other,Other,Other,Other,No,No,No,No,No,No,No,Other,0,0
FALSE_DATA,30,Male,White,No,Urban,Degree,Manager/Prof,>£2000,Quintile 3,Owned/Mortgaged,-0.502079169014966,0.36505912758269216,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,No,No,No,Climate,No,No,Climate,Climate,No,No,No,No,Climate,No,No,No,No,4,3
FALSE_DATA,30,Female,White,No,Urban,A level,Routine,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,-0.30553720763421127,1.2283301348688527,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,Other,2,2
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Manager/Prof,£1000-£1499,Quin. 5/Most deprived,Owned/Mortgaged,-0.9219558083335853,1.0955082383970307,Not sure,Christian,Other,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,Climate,No,Other,No,No,Climate,Climate,Climate,No,No,Other,Climate,No,No,NA,Other,6,6
FALSE_DATA,30,Female,White,No,Urban,A level,Manager/Prof,>£2000,Quin. 1/Least deprived,Owned/Mortgaged,0.5505577348008979,1.0617580811160439,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,ClimateOther,No,No,No,No,Other,No,No,No,No,No,No,No,No,No,No,1,1
FALSE_DATA,29,Female,White,No,Urban,GCSE,Manager/Prof,£1000-£1499,Quintile 2,Owned/Mortgaged,0.7716423469848889,1.0392462483908473,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,NA,No,Climate,Climate,No,Climate,No,No,No,No,No,No,No,No,NA,6
FALSE_DATA,30,Female,White,No,Urban,Degree,Intermediate,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,1.4063629865755942,0.23429159882893735,Not sure,Christian,CofE,Occasional/None,NA,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,Other,Other,Climate,No,Other,No,No,Other,No,No,Other,No,No,No,No,No,NA,Climate,2,2
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Manager/Prof,£1000-£1499,Quintile 2,Rented,-2.2823046998821606,-0.679692758650456,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,No,Climate,Climate,No,No,ClimateOther,No,Climate,No,NA,ClimateOther,9,8
FALSE_DATA,30,Male,White,Yes,Urban,A level,Routine,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,-0.5397729594930534,-0.8450054469321191,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,No,No,Other,No,No,Other,Other,Other,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,31,Female,White,Yes,Urban,Degree,Routine,£1000-£1499,Quintile 3,Owned/Mortgaged,-0.7086063193389688,0.664453077807323,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,No,No,Other,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,30,Female,White,Yes,Rural,Degree,Intermediate,£1000-£1499,Quintile 2,Owned/Mortgaged,-0.5891930280705743,-0.8450054469321191,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for most of it",Not sure,No,Climate,Other,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Manager/Prof,£1500-£1999,Quintile 3,Owned/Mortgaged,1.319249127519986,-1.4312865722668917,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,No,No,Climate,No,No,Climate,Climate,No,Climate,No,No,Climate,No,No,No,No,Other,5,4
FALSE_DATA,30,Female,White,No,Urban,Degree,Manager/Prof,£1500-£1999,Quintile 2,Rented,0.13545165273645277,0.16343603546295396,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,31,Male,White,No,Urban,A level,Routine,£1500-£1999,Quintile 2,Owned/Mortgaged,1.2141257186330223,-0.19871016502688402,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,Other,Climate,Climate,Other,Other,No,Other,Climate,Climate,No,Other,No,No,No,No,No,Other,No,4,4
FALSE_DATA,31,Male,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Rented,-1.0213781020245873,-0.44455634708083097,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,ClimateOther,Climate,Climate,No,Climate,No,No,Climate,Climate,No,No,Climate,NA,No,Climate,No,No,Other,NA,6
FALSE_DATA,30,Female,White,Yes,Rural,GCSE,Routine,£1000-£1499,Quintile 2,Owned/Mortgaged,-0.2887296800203496,0.7980608914385134,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,No,No,No,No,Other,ClimateOther,No,No,No,No,No,No,No,NA,No,2,2
FALSE_DATA,30,Male,White,Yes,Urban,PostGrad,Intermediate,£1500-£1999,Quintile 4,Owned/Mortgaged,0.1386140500474064,-1.771028704483487,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,No,Climate,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,ClimateOther,5,5
FALSE_DATA,30,Male,White,No,Urban,A level,Routine,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,-0.6112888202734627,-0.11260973285166692,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,No,No,Climate,ClimateOther,Climate,Climate,No,No,No,No,No,ClimateOther,NA,ClimateOther,8,8
FALSE_DATA,29,Female,White,No,Rural,GCSE,Routine,£1000-£1499,Quintile 3,Owned/Mortgaged,-0.5851597989080969,-0.8450054469321191,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,Other,Climate,No,Climate,No,No,No,No,No,No,NA,No,4,4
FALSE_DATA,30,Female,Other than White,No,Urban,Degree,Intermediate,>£2000,Quintile 4,Council/HA,-0.04474864484643107,-0.7162978591656943,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Other,Other,No,No,No,No,Climate,Climate,No,No,No,No,No,Climate,No,NA,No,3,3
FALSE_DATA,29,Female,White,No,Urban,A level,Intermediate,£500-£999,Quintile 3,Owned/Mortgaged,0.4652064194629968,0.7273130925244837,No,None,None,NA,NA,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,NA,Climate,7,7
FALSE_DATA,31,Female,White,Yes,Rural,PostGrad,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,-0.06586086589847603,-1.771028704483487,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,No,No,Other,Other,No,No,Climate,No,No,No,No,No,No,No,No,No,Other,1,1
FALSE_DATA,29,Female,White,Yes,Urban,A level,Intermediate,£1500-£1999,Quintile 3,Rented,-0.39069069159635916,-0.6937860264404978,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,No,No,No,ClimateOther,Climate,Climate,Climate,No,Other,No,No,No,No,No,No,5,5
FALSE_DATA,30,Male,White,Yes,Urban,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.6830584332715499,-0.45260066948816385,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,No,No,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,Climate,5,5
FALSE_DATA,30,Female,White,Yes,Rural,Degree,Routine,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,0.970144683459104,-0.3295854582325925,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,No,Climate,Other,No,No,Other,Climate,Climate,Climate,Other,No,Other,No,No,No,No,No,4,4
FALSE_DATA,30,Female,White,Yes,Urban,A level,Manager/Prof,£1500-£1999,Quintile 2,Rented,0.6696813354088793,0.28469527045705384,Not sure,None,None,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,ClimateOther,ClimateOther,ClimateOther,Other,No,No,Climate,Climate,Climate,ClimateOther,No,No,No,No,No,No,ClimateOther,8,7
FALSE_DATA,30,Male,White,Yes,Urban,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.6665189380979256,-0.15925566464624194,No,Christian,CofE,Occasional/None,NA,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,30,Female,White,No,Urban,Degree,Routine,<£500,Quin. 1/Least deprived,Owned/Mortgaged,-1.0919524659065714,0.010957249500186922,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,ClimateOther,Climate,No,Climate,No,No,No,No,No,Other,No,No,8,7
FALSE_DATA,29,Male,White,No,Urban,Degree,Routine,£1000-£1499,Quintile 3,Owned/Mortgaged,-1.7921217291217952,0.17752930325299585,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,No,Climate,Climate,No,Other,Climate,Climate,No,Other,No,No,No,No,No,NA,NA,NA,NA
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Intermediate,£1500-£1999,Quintile 4,Owned/Mortgaged,0.4863186405150417,0.2717994959434657,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Climate,No,Other,No,No,No,ClimateOther,ClimateOther,ClimateOther,No,No,No,No,No,No,No,No,4,4
FALSE_DATA,30,Female,White,Yes,Urban,A level,Routine,£1500-£1999,Quintile 3,Owned/Mortgaged,0.019200758779012284,0.04236742747349617,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,No,No,No,Other,Climate,No,No,Other,No,No,No,No,No,No,Other,4,4
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Intermediate,£1000-£1499,Quintile 2,Owned/Mortgaged,-0.3908885229721124,0.03860968763995448,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,Climate,Climate,Other,No,Climate,Climate,No,Climate,No,No,Other,No,Climate,No,No,No,7,7
FALSE_DATA,30,Male,White,Yes,Urban,PostGrad,Manager/Prof,>£2000,Quintile 3,Owned/Mortgaged,0.6830584332715499,-0.45260066948816385,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Climate,Climate,No,Other,Other,Other,Climate,Climate,No,No,Other,No,No,No,No,No,4,4
FALSE_DATA,31,Male,White,No,Rural,Degree,Manager/Prof,>£2000,Quintile 3,Rented,0.5505577348008979,-0.7625872220884138,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,No,No,No,Climate,Climate,No,No,No,No,No,No,ClimateOther,NA,ClimateOther,8,8
FALSE_DATA,30,Male,White,Yes,Urban,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.053262734709505294,-2.105473693075047,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,No,No,No,Other,No,Climate,No,No,Climate,8,8
FALSE_DATA,30,Male,White,Yes,Urban,Degree,Intermediate,£1500-£1999,Quintile 3,Owned/Mortgaged,-2.083802363407946,-0.24669099479463458,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,No,No,No,No,No,No,No,Climate,No,No,No,No,No,No,No,No,No,1,1
FALSE_DATA,29,Female,White,Yes,Urban,A level,Manager/Prof,>£2000,Quin. 1/Least deprived,Owned/Mortgaged,-0.9360267866866862,0.34540223809174714,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,Climate,Other,Climate,Other,No,No,Climate,Climate,Climate,No,No,NA,No,ClimateOther,No,No,Other,NA,6
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Manager/Prof,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,0.3276889206790242,0.9308827879103354,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,No,No,Other,Other,No,No,Other,No,No,No,No,No,No,Climate,Other,No,No,1,1
FALSE_DATA,30,Female,White,Yes,Rural,PostGrad,Manager/Prof,£1000-£1499,Quintile 2,Owned/Mortgaged,-0.25838782450146053,0.6024867447014843,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,Other,No,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,Other,5,5
FALSE_DATA,30,Male,White,Yes,Urban,GCSE,Intermediate,£500-£999,Quin. 1/Least deprived,Owned/Mortgaged,-1.0213781020245873,0.664453077807323,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,No,No,No,Other,No,No,No,No,No,No,No,Other,No,No,No,NA,No,0,0
FALSE_DATA,31,Female,White,No,Rural,Degree,Routine,£1500-£1999,Quintile 2,Rented,-0.39069069159635916,-0.6937860264404978,No,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Other,No,ClimateOther,No,No,No,Climate,No,No,No,No,No,Climate,No,NA,Other,4,3
FALSE_DATA,29,Female,White,Yes,Urban,A level,Routine,£1000-£1499,Quintile 2,Rented,-2.083802363407946,-0.26703512208054775,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,No,Climate,ClimateOther,ClimateOther,No,No,Other,Climate,Climate,No,No,No,No,No,No,No,NA,No,5,5
FALSE_DATA,29,Male,White,Yes,Urban,A level,Routine,<£500,Quin. 1/Least deprived,Owned/Mortgaged,-0.5397729594930534,-0.8499056727968848,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Other,Climate,No,No,No,ClimateOther,Climate,No,No,No,No,No,No,No,No,ClimateOther,5,5
FALSE_DATA,30,Female,Other than White,Yes,Urban,Degree,Manager/Prof,£1500-£1999,Quintile 2,Rented,-2.1951908408265526,-0.24669099479463458,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,ClimateOther,Climate,No,No,Climate,ClimateOther,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,8,8
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Intermediate,£1000-£1499,Quintile 2,Rented,-2.3874281087691243,-0.07636120120828402,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,No,No,Climate,Climate,No,No,Climate,No,Climate,Climate,No,No,Climate,No,No,NA,NA,NA,NA
FALSE_DATA,30,Female,White,No,Urban,Degree,Manager/Prof,£1500-£1999,Quintile 3,Rented,0.5748323531638967,-1.972651796603225,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,Other,6,6
FALSE_DATA,30,Female,White,Yes,Urban,A level,Routine,£500-£999,Quintile 2,Rented,-2.083802363407946,0.8121541592285553,Yes,Christian,Other,Occasional/None,NA,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,Climate,Climate,No,No,Climate,12,11
FALSE_DATA,30,Female,White,No,Urban,Degree,Intermediate,£1000-£1499,Quintile 2,Rented,-1.3390958983914434,0.6455821054757465,No,Christian,Catholic,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,No,Climate,ClimateOther,Climate,Climate,No,No,Climate,Climate,Climate,No,No,No,Other,Climate,No,No,Climate,9,8
FALSE_DATA,31,Male,White,Yes,Urban,A level,Routine,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,0.46018961914967615,-1.3380269406276657,Not sure,Christian,Catholic,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Other,No,No,No,Other,No,Climate,Climate,No,No,No,NA,No,No,No,No,NA,NA
FALSE_DATA,30,Female,White,No,Urban,A level,Manager/Prof,£1500-£1999,Quintile 4,Owned/Mortgaged,0.4652064194629968,0.7273130925244837,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for all of it",No,Climate,Climate,Climate,Climate,Other,Climate,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,No,Climate,11,9
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Intermediate,£1500-£1999,Quin. 5/Most deprived,Rented,-1.3581741114500752,0.531631181335501,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Yes,Other,NA,Other,Climate,No,No,No,Climate,Climate,No,No,No,Other,No,Climate,Climate,NA,ClimateOther,NA,NA
FALSE_DATA,30,Female,White,Yes,Urban,A level,Routine,>£2000,Quintile 2,Owned/Mortgaged,1.0816250201623707,0.8601349889963057,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Other,No,No,No,No,No,Climate,No,No,No,No,No,No,No,No,Other,2,2
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Routine,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.019200758779012284,-1.7954871404747972,Yes,Christian,CofE,Regular,Highly religious,Yes maybe,Somewhat concerned,"Yes, for some of it",Yes,No,No,No,No,No,No,No,ClimateOther,ClimateOther,No,No,No,No,No,No,No,NA,No,2,2
FALSE_DATA,29,Female,White,No,Urban,A level,Intermediate,£1500-£1999,Quintile 3,Owned/Mortgaged,-0.2887296800203496,0.7980608914385134,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,Climate,No,No,ClimateOther,9,9
FALSE_DATA,30,Male,White,No,Urban,A level,Lower sup/tech,£1500-£1999,Quintile 2,Owned/Mortgaged,1.0156233821588074,-0.7850990548136105,Not sure,None,None,Occasional/None,Agnostic,Yes maybe,Not very concerned,"Yes, for some of it",No,No,Other,Climate,Climate,Other,No,Other,Climate,Climate,Climate,Other,No,No,No,No,No,No,No,5,5
FALSE_DATA,30,Female,White,No,Urban,Degree,Routine,£500-£999,Quintile 4,Owned/Mortgaged,1.0156233821588074,-0.34992958551850556,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for most of it",No,No,Other,No,No,Other,No,Other,Other,Climate,Other,No,No,No,No,No,Other,NA,No,1,1
FALSE_DATA,30,Female,White,Yes,Urban,A level,Intermediate,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,1.0816250201623707,0.8601349889963057,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,ClimateOther,Climate,Climate,Climate,NA,Climate,13,11
FALSE_DATA,29,Male,White,No,Urban,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,1.4063629865755942,0.23429159882893735,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,No,Other,Other,No,Other,Climate,Climate,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,29,Female,White,Yes,Urban,GCSE,Intermediate,£1000-£1499,Quintile 2,Rented,0.5505577348008979,1.0617580811160439,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,No,No,No,No,No,Climate,No,No,No,No,No,No,No,NA,No,2,2
FALSE_DATA,29,Female,White,Yes,Urban,PostGrad,Manager/Prof,<£500,Quintile 2,Council/HA,0.7639072237955143,1.494759844971865,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,NA,Other,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,Climate,No,No,NA,NA,NA
FALSE_DATA,30,Female,White,No,Urban,A level,Intermediate,£1500-£1999,Quintile 3,Owned/Mortgaged,0.4652064194629968,0.7273130925244837,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Other,No,Other,No,No,No,No,No,No,No,No,No,No,Other,No,ClimateOther,2,2
