FALSE_DATA,ageAtBirth,ageAtQ,ethnicity,marital,rural,edu,occClass,income,imd,home,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,35,65,White,Married,Rural,Degree,II,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,NA,NA,NA,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,NA,Other,10,9
FALSE_DATA,33,64,White,Married,Urban,O level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,NA,No,8,6
FALSE_DATA,24,53,White,Never married,Urban,CSE/None,II,100 - 199,Quin. 5/Most deprived,Council/HA,Not sure,None,None,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Other,No,No,No,Other,No,No,Other,No,No,No,No,No,No,Other,2,2
FALSE_DATA,24,55,White,Married,Urban,O level,III (non-manual),100 - 199,Quin. 5/Most deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,7,6
FALSE_DATA,30,60,White,Married,Rural,A level,II,200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Other,No,No,Climate,Climate,Climate,Climate,Other,No,Other,Climate,Climate,No,NA,No,8,8
FALSE_DATA,25,55,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,No,No,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,4,4
FALSE_DATA,22,52,White,Married,Urban,O level,II,200 - 299,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,No,No,No,No,Climate,Climate,Other,No,No,No,No,No,No,NA,No,3,3
FALSE_DATA,29,59,White,Never married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Other,No,No,No,NA,Climate,9,8
FALSE_DATA,41,70,White,Never married,Urban,CSE/None,III (non-manual),300 - 399,Quintile 2,Rented,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Climate,Climate,Other,Other,No,Other,Other,Climate,Other,No,No,Other,No,No,No,NA,No,3,3
FALSE_DATA,31,61,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,No,Climate,Other,No,Climate,Climate,Climate,Climate,Climate,No,No,No,Climate,No,NA,No,9,8
FALSE_DATA,32,63,White,Married,Urban,CSE/None,IV/V,200 - 299,Quin. 5/Most deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,ClimateOther,ClimateOther,No,ClimateOther,Climate,No,Climate,ClimateOther,Climate,Climate,Climate,No,No,No,Climate,No,NA,No,10,8
FALSE_DATA,30,59,White,Married,Urban,Degree,III (non-manual),>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,Climate,Climate,Climate,No,Other,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,6,6
FALSE_DATA,23,53,White,Married,Urban,Vocational,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,No,No,Climate,ClimateOther,Climate,Climate,Climate,No,No,No,No,No,No,No,No,6,5
FALSE_DATA,35,65,White,Married,Rural,Degree,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,No,NA,Other,9,7
FALSE_DATA,27,57,White,Married,Rural,A level,II,300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,NA,Other,Other,No,No,Climate,Climate,Other,Other,Other,No,No,No,No,NA,No,NA,NA
FALSE_DATA,27,56,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,Climate,Other,Other,No,No,No,Climate,Other,Other,Other,No,No,Other,No,No,No,No,2,2
FALSE_DATA,27,57,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,No,No,No,No,No,No,Other,Climate,No,No,No,Other,No,No,No,No,No,1,1
FALSE_DATA,33,63,White,Never married,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Other,No,Other,No,No,Other,Climate,Climate,Climate,No,No,Other,Other,No,No,No,Climate,4,4
FALSE_DATA,20,50,White,Never married,Urban,Vocational,IV/V,100 - 199,Quin. 5/Most deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for some of it",Yes,No,Climate,Climate,Other,No,No,Climate,Climate,Climate,Other,Climate,No,No,No,No,No,NA,No,6,5
FALSE_DATA,34,64,White,Married,Rural,Degree,II,>400,Quintile 2,Owned/Mortgaged,Not sure,Christian,Catholic,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,ClimateOther,ClimateOther,ClimateOther,Other,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,ClimateOther,NA,No,No,Climate,No,No,ClimateOther,NA,9
FALSE_DATA,33,62,White,Married,Urban,Degree,IV/V,200 - 299,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Other,Climate,Climate,No,No,Climate,Climate,No,No,No,No,No,Climate,No,NA,Other,7,6
FALSE_DATA,38,68,White,Married,Urban,Degree,II,>400,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,No,No,No,Climate,No,No,Climate,No,No,ClimateOther,No,Other,Other,No,No,NA,No,3,1
FALSE_DATA,29,58,White,Married,Urban,O level,III (non-manual),>400,Quintile 2,Rented,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes maybe,Not very concerned,"Yes, for some of it",Not sure,No,Other,Other,No,No,No,Other,Other,No,No,No,No,Other,No,Other,No,NA,Other,0,0
FALSE_DATA,38,69,White,Married,Urban,Degree,II,>400,Quin. 5/Most deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Other,No,No,No,NA,Climate,13,9
FALSE_DATA,25,54,White,Married,Urban,A level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Other,Other,No,Other,No,Other,Other,Other,No,No,No,No,No,No,No,No,Other,0,0
FALSE_DATA,32,62,White,Married,Urban,A level,II,300 - 399,Quintile 3,Owned/Mortgaged,No,NA,NA,NA,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Climate,Climate,Other,Climate,Climate,Climate,Other,Climate,Other,No,No,No,No,No,NA,Other,7,6
FALSE_DATA,38,68,White,Married,Urban,Vocational,IV/V,200 - 299,Quintile 2,Owned/Mortgaged,No,NA,NA,NA,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,No,Climate,No,NA,NA,NA,NA
FALSE_DATA,36,66,White,Sep/Div/Widow,Urban,A level,II,>400,Quintile 3,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,NA,Climate,No,Other,No,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,No,NA,No,NA,NA
FALSE_DATA,29,59,White,Married,Urban,O level,II,100 - 199,Quin. 1/Least deprived,Owned/Mortgaged,Yes,None,None,Occasional/None,Moderately religious,Yes maybe,Somewhat concerned,"Yes, for some of it",Not sure,No,No,No,No,No,No,Other,Other,Other,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,33,63,White,Married,Rural,A level,II,100 - 199,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,Other,No,No,No,NA,No,8,7
FALSE_DATA,31,61,White,Never married,Rural,O level,II,200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes maybe,Somewhat concerned,"Yes, for some of it",No,No,Other,Other,Other,No,No,Other,No,Other,Other,Other,Other,No,No,No,No,NA,Other,0,0
FALSE_DATA,31,61,White,Never married,Rural,A level,II,>400,Quintile 2,Rented,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,Climate,No,Climate,NA,NA,NA
FALSE_DATA,29,60,White,Married,Rural,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,ClimateOther,No,Climate,Other,No,Other,ClimateOther,Climate,Climate,No,No,Other,No,No,No,No,Climate,6,6
FALSE_DATA,38,68,White,Married,Rural,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,No,Climate,Climate,No,No,No,No,Climate,Climate,No,Climate,No,Other,Other,Climate,No,No,Other,6,5
FALSE_DATA,30,59,Other than White,Married,Urban,A level,III (non-manual),>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,No,Climate,No,No,Other,Other,No,Other,No,Other,Other,No,No,NA,Other,1,0
FALSE_DATA,31,62,White,Married,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,No,Climate,No,No,No,No,No,Climate,No,No,No,No,No,No,No,No,NA,Other,2,2
FALSE_DATA,20,51,White,Never married,Urban,O level,II,200 - 299,Quintile 4,Council/HA,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",NA,No,Climate,Climate,No,No,No,No,Climate,No,No,No,No,Other,Other,No,No,NA,No,3,3
FALSE_DATA,33,62,White,Married,Urban,Vocational,III (non-manual),300 - 399,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,No,No,11,8
FALSE_DATA,20,50,White,Married,Urban,O level,III (non-manual),100 - 199,Quintile 4,Other,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Not very concerned,"Yes, for some of it",Yes,No,No,No,No,No,No,Other,Other,Other,No,Other,No,No,Other,No,No,NA,No,0,0
FALSE_DATA,26,57,White,Married,Urban,CSE/None,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,Other,No,No,No,NA,Climate,9,8
FALSE_DATA,29,59,White,Never married,Urban,Vocational,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Other,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,No,No,No,No,9,7
FALSE_DATA,31,61,White,Married,Urban,A level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,No,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,5,5
FALSE_DATA,27,57,White,Never married,Urban,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,Other,Climate,Climate,Climate,Climate,No,Other,Climate,Climate,Other,Other,No,Other,No,No,No,NA,Climate,7,6
FALSE_DATA,35,64,White,Married,Rural,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,Other,9,7
FALSE_DATA,36,67,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,No,Climate,Climate,Other,No,No,Climate,Climate,Climate,No,No,Other,Climate,No,No,No,Other,6,6
FALSE_DATA,28,58,White,Married,Urban,A level,II,200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Other,NA,NA,No,No,Other,Other,Other,Other,Other,No,No,Other,No,No,No,Other,NA,NA
FALSE_DATA,27,57,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,No,Other,Other,No,No,Other,NA,Climate,Climate,No,No,Other,No,No,No,NA,No,NA,NA
FALSE_DATA,27,56,Other than White,Never married,Urban,Degree,II,>400,Quintile 3,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,No,No,Other,Climate,Climate,Climate,Other,No,Other,Other,No,No,No,No,7,7
FALSE_DATA,26,57,White,Sep/Div/Widow,Rural,O level,III (non-manual),100 - 199,Quintile 3,Rented,No,None,None,Occasional/None,Atheist,Probably not,Not at all concerned,Not at all,No,No,Climate,Other,Other,No,No,No,No,No,No,Other,No,No,No,No,No,No,No,1,1
FALSE_DATA,35,65,White,Married,Rural,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,24,55,White,Married,Urban,O level,III (non-manual),100 - 199,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,No,No,No,Other,No,Other,No,No,No,Other,No,No,No,No,No,0,0
FALSE_DATA,40,70,White,Married,Urban,A level,II,200 - 299,Quin. 5/Most deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Climate,No,No,No,Other,Other,Other,Other,No,No,No,No,No,No,NA,No,2,2
FALSE_DATA,33,63,White,Married,Rural,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,No,Climate,No,NA,No,10,8
FALSE_DATA,30,60,White,Never married,Urban,CSE/None,III (non-manual),100 - 199,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,Other,Other,No,Other,No,No,Climate,No,No,Other,Climate,No,No,No,No,NA,No,2,1
FALSE_DATA,33,63,White,Married,Rural,A level,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,NA,No,No,Climate,Climate,No,No,NA,ClimateOther,NA,NA
FALSE_DATA,38,69,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,Climate,No,No,Climate,NA,No,NA,Other,NA,NA
FALSE_DATA,33,63,White,Married,Urban,Degree,I,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,Other,No,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,Other,6,6
FALSE_DATA,27,57,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,Catholic,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,Other,No,No,Climate,Other,No,Climate,Climate,NA,No,Climate,No,Climate,Climate,No,No,NA,ClimateOther,NA,NA
FALSE_DATA,34,63,White,Married,Urban,A level,III (non-manual),200 - 299,Quintile 3,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Other,No,No,No,NA,Other,9,7
FALSE_DATA,26,57,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 3,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for some of it",Yes,No,No,Other,No,No,No,No,Other,Other,No,No,No,No,Other,No,No,No,No,0,0
FALSE_DATA,39,68,White,Married,Urban,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,ClimateOther,ClimateOther,No,No,Other,Climate,ClimateOther,ClimateOther,ClimateOther,Climate,No,No,No,No,No,No,NA,No,7,6
FALSE_DATA,33,62,White,Married,Rural,A level,I,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,No,Other,No,No,Climate,Climate,Climate,No,No,No,Other,Climate,No,NA,Other,5,5
FALSE_DATA,35,65,White,Married,Urban,Degree,II,>400,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,No,No,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,No,Other,Other,No,NA,Other,5,5
FALSE_DATA,29,60,Other than White,Married,Urban,Degree,III (non-manual),<100,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,Climate,No,No,NA,No,NA,Climate,NA,NA
FALSE_DATA,25,55,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes maybe,Not very concerned,"Yes, for some of it",Yes,No,Other,Other,Other,No,No,Other,Climate,Climate,Other,No,No,Other,No,No,No,NA,No,2,2
FALSE_DATA,29,59,White,Never married,Urban,O level,III (non-manual),100 - 199,Quintile 3,Council/HA,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,No,Other,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,NA,NA,NA
FALSE_DATA,34,63,White,Married,Urban,Degree,I,>400,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,Other,No,No,Other,No,Other,Other,Other,No,Other,No,No,No,No,Other,0,0
FALSE_DATA,28,58,White,Married,Urban,CSE/None,III (non-manual),>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,6,6
